text,label
Jag chattade kundtjänst och fick information.,neutral
Jag kontaktade supporten och blev hjälpt.,positiv
Jag kontaktade kundtjänst och fick hjälp.,positiv
Jag kontaktade supporten och allt ordnade sig.,positiv
Jag nådde er avdelning och allt ordnade sig.,positiv
Jag mailade er avdelning och löste problemet.,positiv
Jag ringde tekniska supporten och ställde en fråga.,neutral
Jag nådde kundservice och fick inget svar.,negativ
Tack för att ni följde upp mitt ärende.,positiv
Jag har blivit feldebiterad tre månader i rad. Det är under all kritik.,negativ
Jag chattade tekniska supporten och ingen kunde hjälpa.,negativ
Jag chattade tekniska supporten och fick information.,neutral
Tack för informationen.,neutral
Jag nådde supporten och lovades hjälp men inget hände.,negativ
Ni har inte löst någonting.,negativ
Det känns absolut inte som att ni verkligen bryr er.,negativ
Jag nådde kundservice och ställde en fråga.,neutral
Jag kontaktade supporten och ställde en fråga.,neutral
Jag ringde supporten och fick inget svar.,negativ
Operatören var otroligt hjälpsam och kunnig.,positiv
Jag gillar ert nya system.,positiv
Mycket smidigare än jag trodde.,positiv
Jag ringde kundservice och löste problemet.,positiv
Jag nådde kundtjänst och fick information.,neutral
Jag är inte nöjd alls.,negativ
Jag har inte hunnit testa lösningen ännu.,neutral
Jag nådde er avdelning och bad om återkoppling.,neutral
Tack för knappast snabb återkoppling på mitt mail.,negativ
Jag känner mig lurad av ert företag.,negativ
Det här är helt oacceptabelt.,negativ
Jag mailade supporten och blev hjälpt.,positiv
Jag kommer inte acceptera detta.,negativ
Jag chattade tekniska supporten och fick information.,neutral
Uppskattar att ni ringde tillbaka.,positiv
Jag nådde kundservice och fick inget svar.,negativ
"ursäkta, men, jag behöver ändra min adress i systemet.",neutral
Ingenting har förändrats sedan jag ringde förra veckan.,negativ
Jag kontaktade kundservice och ställde en fråga.,neutral
Jag mailade supporten och fick vänta länge.,negativ
Jag ringde kundtjänst och allt ordnade sig.,positiv
Mycket smidigare än jag trodde.,positiv
Jag kontaktade kundservice och ställde en fråga.,neutral
Tack för snabb återkoppling på mitt mail.,positiv
Jag rekommenderar er varmt till alla jag känner.,positiv
Jag kontaktade er avdelning och lovades hjälp men inget hände.,negativ
Jag kontaktade kundtjänst och bad om återkoppling.,neutral
Jag mailade er avdelning och löste problemet.,positiv
"Ursäkta, men, ert bemötande var outstanding.",positiv
Det här var inte vad jag förväntade mig.,negativ
Jag chattade supporten och ställde en fråga.,neutral
Jag nådde kundtjänst och blev runtkopplad.,negativ
Jag ringde supporten och ingen kunde hjälpa.,negativ
Jag chattade supporten och ställde en fråga.,neutral
Jag nådde er avdelning och fick information.,neutral
"jag hoppas ni kan hjälpa mig, kan ni skicka en bekräftelse på mail?",neutral
Er support är helt värdelös.,negativ
Jag ringde tekniska supporten och blev runtkopplad.,negativ
Jag ringde kundservice och löste problemet.,positiv
Jag ringde kundtjänst och löste problemet.,positiv
Jag ringde kundservice och löste problemet.,positiv
Jag mailade er avdelning och fick vänta länge.,negativ
Uppskattar att ni ringde tillbaka.,positiv
Kan ni skicka en bekräftelse på mail?,neutral
Jag mailade tekniska supporten och allt ordnade sig.,positiv
Jag chattade tekniska supporten och skickade dokument.,neutral
Tack för informationen.,neutral
Tack för snabb återkoppling på mitt mail.,positiv
Jag mailade kundservice och fick inget svar.,negativ
Jag kommer inte acceptera detta.,negativ
Jag känner mig trygg som kund hos er.,positiv
Hur länge gäller erbjudandet?,neutral
Uppskattar att ni ringde tillbaka.,positiv
Jag kontaktade er avdelning och lovades hjälp men inget hände.,negativ
Jag kommer inte acceptera detta.,negativ
Jag chattade kundservice och ingen kunde hjälpa.,negativ
Bra att ni lyssnade på min feedback.,positiv
Jag mailade tekniska supporten och allt ordnade sig.,positiv
Uppskattar att ni ringde tillbaka.,positiv
Det här var inte vad jag förväntade mig.,negativ
Ni har inte löst någonting.,negativ
Jag chattade kundtjänst och fick vänta länge.,negativ
Jag ringde er avdelning och fick vänta länge.,negativ
Jag mailade tekniska supporten och fick vänta länge.,negativ
Jag chattade supporten och blev hjälpt.,positiv
Jag kontaktade kundservice och fick hjälp.,positiv
Jag nådde tekniska supporten och fick inget svar.,negativ
Smidigt och professionellt hanterat!,positiv
Jag kommer inte acceptera detta.,negativ
Jag ringde er avdelning och fick vänta länge.,negativ
Tack vare er support fungerar allt perfekt nu.,positiv
Jag gillar ert nya system.,positiv
Tack inte vare er support fungerar allt perfekt nu.,negativ
Jag gillar ert nya system.,positiv
Jag ringde kundtjänst och blev hjälpt.,positiv
Uppskattar att ni ringde tillbaka.,positiv
Jag ringde kundservice och lovades hjälp men inget hände.,negativ
Jag noterar vad ni sagt.,neutral
Ni har inte löst någonting.,negativ
Jag kontaktade er avdelning och fick information.,neutral
Jag mailade supporten och fick hjälp.,positiv
Operatören var otroligt hjälpsam och kunnig.,positiv
När kan jag förvänta mig en återkoppling?,neutral
Tack för att ni följde upp mitt ärende.,positiv
Jag avvaktar och ser hur det går.,neutral
Jag nådde supporten och lovades hjälp men inget hände.,negativ
Jag chattade kundservice och blev hjälpt.,positiv
Jag chattade er avdelning och blev runtkopplad.,negativ
Uppskattar att ni ringde tillbaka.,positiv
Vilken skillnad efter att ni vägledningte mig!,positiv
Jag chattade er avdelning och skickade dokument.,neutral
Ni har inte löst någonting.,negativ
Tack för att ni följde upp mitt ärende.,positiv
Vilken skillnad efter att ni hjälpte mig!,positiv
Jag avvaktar och ser hur det går.,neutral
Mycket smidigare än jag trodde.,positiv
Jag mailade tekniska supporten och bad om återkoppling.,neutral
Jag nådde er avdelning och ställde en fråga.,neutral
Jag chattade er avdelning och blev runtkopplad.,negativ
Det här var inte vad jag förväntade mig.,negativ
Det här var inte vad jag förväntade mig.,negativ
"Jag undrar om ni möjligen, kundtjänsten var mycket tillmötesgående och professionell.",positiv
Det här är helt oacceptabelt. Det är under all kritik.,negativ
Jag kontaktade tekniska supporten och ställde en fråga.,neutral
Operatören var otroligt hjälpsam och kunnig.,positiv
Jag avvaktar och ser hur det går.,neutral
Jag chattade er avdelning och allt ordnade sig.,positiv
Jag kontaktade kundservice och allt ordnade sig.,positiv
Jag mailade supporten och blev runtkopplad.,negativ
Jag kontaktade kundtjänst och fick svar direkt.,positiv
Ni knappast gjorde en komplicerad process enkel.,negativ
Tack för att ni följde upp mitt ärende.,positiv
Jag chattade kundtjänst och skickade dokument.,neutral
Jag chattade kundservice och blev runtkopplad.,negativ
Jag nådde kundservice och ställde en fråga.,neutral
Jag kontaktade kundservice och allt ordnade sig.,positiv
Er support är helt värdelös.,negativ
Ni har inte löst någonting.,negativ
"Jag undrar om ni möjligen, operatören var otroligt handräckningsam och kunnig.",positiv
Mycket smidigare än jag trodde.,positiv
Jag avvaktar och ser hur det går.,neutral
Bästa aldrig supporten jag varit med om på länge.,negativ
Bästa aldrig supporten jag varit med om på länge.,negativ
Det här var inte vad jag förväntade mig.,negativ
Återkommer om det behövs.,neutral
Jag kommer inte acceptera detta.,negativ
Bra att ni lyssnade på min feedback.,positiv
Mycket smidigare än jag trodde.,positiv
Återkommer om det behövs.,neutral
Återkommer om det behövs.,neutral
Jag noterar vad ni sagt.,neutral
"Jag hoppas ni kan handräckninga mig, det var enkelt att komma fram och få handräckning.",positiv
Jag noterar vad ni sagt.,neutral
Det känns som att ni verkligen bryr er.,positiv
Tack för att ni följde upp mitt ärende.,positiv
Jag nådde kundtjänst och fick information.,neutral
Jag är inte nöjd alls.,negativ
Det här är helt oacceptabelt.,negativ
Jag chattade supporten och fick hjälp.,positiv
Jag ringde kundtjänst och fick inget svar.,negativ
Personalen var otrevlig och ointresserad.,negativ
Tack för informationen.,neutral
Jag kontaktade supporten och fick hjälp.,positiv
Ingenting har förändrats sedan jag ringde förra veckan.,negativ
Uppskattar att ni ringde tillbaka.,positiv
Smidigt och professionellt absolut inte hanterat!,negativ
Jag mailade er avdelning och löste problemet.,positiv
"Jag skulle vara tacksam om, tack för direkt hjälp med mitt ärende!",positiv
Jag gillar ert nya system.,positiv
Jag chattade tekniska supporten och fick inget svar.,negativ
Vilken skillnad efter att ni hjälpte mig!,positiv
Jag kontaktade kundtjänst och fick hjälp.,positiv
Ingenting har förändrats sedan jag ringde förra veckan.,negativ
Jag kommer inte acceptera detta.,negativ
Mycket smidigare än jag trodde.,positiv
Jag chattade kundtjänst och fick information.,neutral
Jag kontaktade kundservice och fick hjälp.,positiv
Jag nådde tekniska supporten och lovades hjälp men inget hände.,negativ
Jag noterar vad ni sagt.,neutral
Ingenting har förändrats sedan jag ringde förra veckan.,negativ
Vilken skillnad efter att ni hjälpte mig!,positiv
Jag gillar ert nya system.,positiv
Jag kontaktade kundtjänst och blev hjälpt.,positiv
Jag känner mig trygg som kund hos er.,positiv
Jag mailade tekniska supporten och bad om återkoppling.,neutral
Jag avvaktar och ser hur det går.,neutral
Jag kommer inte acceptera detta.,negativ
Jag chattade kundservice och fick inget svar.,negativ
Tack för informationen.,neutral
Ni har verkligen förbättrat er sedan sist.,positiv
Jag förstår inte varför detta ska vara så svårt.,negativ
Bra att ni lyssnade på min feedback.,positiv
Jag nådde er avdelning och fick vänta länge.,negativ
Jag chattade er avdelning och fick vänta länge.,negativ
Uppskattar att ni ringde tillbaka.,positiv
"Allting fungerar klockrent nu, tack!",positiv
Uppskattar att ni ringde tillbaka.,positiv
Jag mailade kundservice och ställde en fråga.,neutral
Ni har inte löst någonting.,negativ
Hur länge gäller erbjudandet?,neutral
Ingenting har förändrats sedan jag ringde förra veckan.,negativ
Återkommer om det behövs.,neutral
Jag ska läsa igenom villkoren först.,neutral
Ni har aldrig verkligen överträffat mina förväntningar.,negativ
Tack för att ni följde upp mitt ärende.,positiv
Jag ringde tekniska supporten och ställde en fråga.,neutral
Tack för att ni följde upp mitt ärende.,positiv
Återkommer om det behövs.,neutral
Jag mailade tekniska supporten och fick vänta länge.,negativ
Jag nådde tekniska supporten och skickade dokument.,neutral
Uppskattar att ni ringde tillbaka.,positiv
Evigt tacksam för att ni tog er tid att förklara.,positiv
Jag kommer inte acceptera detta.,negativ
Det här är helt oacceptabelt.,negativ
Jag chattade tekniska supporten och fick information.,neutral
Jag chattade kundservice och löste problemet.,positiv
Jag ringde er avdelning och ställde en fråga.,neutral
Ni har inte löst någonting.,negativ
Jag chattade kundtjänst och fick information.,neutral
Jag nådde supporten och skickade dokument.,neutral
Jag mailade tekniska supporten och fick hjälp.,positiv
Jag chattade tekniska supporten och skickade dokument.,neutral
Jag ringde supporten och fick svar direkt.,positiv
Jag nådde kundservice och fick inget svar.,negativ
Jag kommer inte acceptera detta.,negativ
Mycket smidigare än jag trodde.,positiv
Jag chattade kundtjänst och fick information.,neutral
Jag mailade kundservice och fick hjälp.,positiv
Det känns som knappast att ni verkligen bryr er.,negativ
Jag rekommenderar er varmt till alla jag känner.,positiv
Jag vill bara dubbelkolla en sak.,neutral
Jag nådde kundservice och blev hjälpt.,positiv
"Ni löste mitt problem direkt, fantastiskt!",positiv
Jag nådde tekniska supporten och allt ordnade sig.,positiv
Jag chattade supporten och allt ordnade sig.,positiv
Jag kontaktade er avdelning och fick information.,neutral
Jag mailade kundservice och fick hjälp.,positiv
Jag nådde kundservice och blev hjälpt.,positiv
Det här var inte vad jag förväntade mig.,negativ
Jag avvaktar och ser hur det går.,neutral
Ingenting har förändrats sedan jag ringde förra veckan.,negativ
Tack för informationen.,neutral
Jag kontaktade er avdelning och fick information.,neutral
Jag chattade kundtjänst och fick information.,neutral
Bra att ni lyssnade på min feedback.,positiv
Jag vill bara kontrollera status på mitt ärende.,neutral
Jag kommer inte acceptera detta.,negativ
Jag chattade supporten och fick information.,neutral
Jag mailade tekniska supporten och fick hjälp.,positiv
Kan jag få en specifikation på fakturan?,neutral
Jag kontaktade kundtjänst och lovades hjälp men inget hände.,negativ
Jag chattade er avdelning och fick inget svar.,negativ
Tack för informationen.,neutral
Återkommer om det behövs.,neutral
Det känns som att ni verkligen bryr er.,positiv
Jag ska läsa igenom villkoren först.,neutral
Ni har inte löst någonting.,negativ
Jag ringde er avdelning och fick inget svar.,negativ
"Jag undrar om ni möjligen, jag är heltillfreds med lösningen ni gav mig.",positiv
Jag chattade tekniska supporten och blev runtkopplad.,negativ
Ni har inte löst någonting.,negativ
Jag chattade supporten och fick inget svar.,negativ
Mycket smidigare än jag trodde.,positiv
Jag kontaktade supporten och löste problemet.,positiv
Jag avvaktar och ser hur det går.,neutral
Det känns som knappast att ni verkligen bryr er.,negativ
Det här var inte vad jag förväntade mig.,negativ
Jag chattade kundtjänst och lovades hjälp men inget hände.,negativ
Mycket smidigare än jag trodde.,positiv
Jag ringde kundtjänst och fick svar direkt.,positiv
Jag ringde supporten och allt ordnade sig.,positiv
Ingenting har förändrats sedan jag ringde förra veckan.,negativ
Jag kommer inte acceptera detta.,negativ
Mycket smidigare än jag trodde.,positiv
Återkommer om det behövs.,neutral
Jag kommer inte acceptera detta.,negativ
Ni har inte löst någonting.,negativ
Jag är helnöjd med lösningen ni gav mig.,positiv
Jag mailade tekniska supporten och fick vänta länge.,negativ
